ag_firstname,ag_lastname,ag_fullname,ag_id,release_date,title,summary,source_url,file_name,year,ag_ident,doc_type,unique_id
John,Hill,John Hill,941,1/1/78,ORD-187,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780187.pdf,ord19780187.pdf,1978,45hill,ORD,655
John,Hill,John Hill,941,1/1/78,ORD-188,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780188.pdf,ord19780188.pdf,1978,45hill,ORD,656
John,Hill,John Hill,941,1/1/78,ORD-189,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780189.pdf,ord19780189.pdf,1978,45hill,ORD,657
John,Hill,John Hill,941,1/1/78,ORD-190,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780190.pdf,ord19780190.pdf,1978,45hill,ORD,658
John,Hill,John Hill,941,1/1/78,ORD-191,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780191.pdf,ord19780191.pdf,1978,45hill,ORD,659
John,Hill,John Hill,941,1/1/78,ORD-192,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780192.pdf,ord19780192.pdf,1978,45hill,ORD,660
John,Hill,John Hill,941,1/1/78,ORD-193,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780193.pdf,ord19780193.pdf,1978,45hill,ORD,661
John,Hill,John Hill,941,1/1/78,ORD-194,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780194.pdf,ord19780194.pdf,1978,45hill,ORD,662
John,Hill,John Hill,941,1/1/78,ORD-195,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780195.pdf,ord19780195.pdf,1978,45hill,ORD,663
John,Hill,John Hill,941,1/1/78,ORD-196,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780196.pdf,ord19780196.pdf,1978,45hill,ORD,664
John,Hill,John Hill,941,1/1/78,ORD-197,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780197.pdf,ord19780197.pdf,1978,45hill,ORD,665
John,Hill,John Hill,941,1/1/78,ORD-198,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780198.pdf,ord19780198.pdf,1978,45hill,ORD,666
John,Hill,John Hill,941,1/1/78,ORD-199,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780199.pdf,ord19780199.pdf,1978,45hill,ORD,667
John,Hill,John Hill,941,1/1/78,ORD-200,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780200.pdf,ord19780200.pdf,1978,45hill,ORD,668
John,Hill,John Hill,941,1/1/78,ORD-201,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780201.pdf,ord19780201.pdf,1978,45hill,ORD,669
John,Hill,John Hill,941,1/1/78,ORD-202,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780202.pdf,ord19780202.pdf,1978,45hill,ORD,670
John,Hill,John Hill,941,1/1/78,ORD-203,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780203.pdf,ord19780203.pdf,1978,45hill,ORD,671
John,Hill,John Hill,941,1/1/78,ORD-204,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780204.pdf,ord19780204.pdf,1978,45hill,ORD,672
John,Hill,John Hill,941,1/1/78,ORD-205,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780205.pdf,ord19780205.pdf,1978,45hill,ORD,673
John,Hill,John Hill,941,1/1/78,ORD-206,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780206.pdf,ord19780206.pdf,1978,45hill,ORD,674
John,Hill,John Hill,941,1/1/78,ORD-207,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780207.pdf,ord19780207.pdf,1978,45hill,ORD,675
John,Hill,John Hill,941,1/1/78,ORD-208,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780208.pdf,ord19780208.pdf,1978,45hill,ORD,676
John,Hill,John Hill,941,1/1/78,ORD-209,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780209.pdf,ord19780209.pdf,1978,45hill,ORD,677
John,Hill,John Hill,941,1/1/78,ORD-210,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780210.pdf,ord19780210.pdf,1978,45hill,ORD,678
John,Hill,John Hill,941,1/1/78,ORD-211,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780211.pdf,ord19780211.pdf,1978,45hill,ORD,679
John,Hill,John Hill,941,1/1/78,ORD-212,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780212.pdf,ord19780212.pdf,1978,45hill,ORD,680
John,Hill,John Hill,941,1/1/78,ORD-213,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780213.pdf,ord19780213.pdf,1978,45hill,ORD,681
John,Hill,John Hill,941,1/1/78,ORD-214,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780214.pdf,ord19780214.pdf,1978,45hill,ORD,682
John,Hill,John Hill,941,1/1/78,ORD-215,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780215.pdf,ord19780215.pdf,1978,45hill,ORD,683
John,Hill,John Hill,941,1/1/78,ORD-216,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780216.pdf,ord19780216.pdf,1978,45hill,ORD,684
John,Hill,John Hill,941,1/1/78,ORD-217,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780217.pdf,ord19780217.pdf,1978,45hill,ORD,685
John,Hill,John Hill,941,1/1/78,ORD-218,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780218.pdf,ord19780218.pdf,1978,45hill,ORD,686
John,Hill,John Hill,941,1/1/78,ORD-219,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780219.pdf,ord19780219.pdf,1978,45hill,ORD,687
John,Hill,John Hill,941,1/1/78,ORD-220,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780220.pdf,ord19780220.pdf,1978,45hill,ORD,688
